experiment_id,group_id,group_name,user_id,timestamp,account_id,account_domain,quote_id,order_id,job_id,partner_id,user_dimensions
real_time_quote_preview,treatment,treatment,USR0003278,2024-11-25,ACC001472,core.com,QT860881307,ORD74815837,,,"{""segment"":""Core""}"
real_time_quote_preview,control,control,USR0012417,2024-12-19,ACC002488,core.com,QT166703867,,,,"{""segment"":""Core""}"
real_time_quote_preview,control,control,USR0005074,2024-11-06,ACC000257,core.com,QT537377099,,,,"{""segment"":""Core""}"
real_time_quote_preview,treatment,treatment,USR0011044,2024-11-14,ACC001384,individuals.com,QT481447473,,,,"{""segment"":""Individuals""}"
real_time_quote_preview,treatment,treatment,USR0010560,2024-12-18,ACC001639,enterprise.com,QT316460373,,,,"{""segment"":""Enterprise""}"
real_time_quote_preview,treatment,treatment,USR0021105,2024-12-12,ACC000657,core.com,QT187711060,,,,"{""segment"":""Core""}"
real_time_quote_preview,treatment,treatment,USR0014105,2024-11-29,ACC003019,core.com,QT634812343,,,,"{""segment"":""Core""}"
real_time_quote_preview,treatment,treatment,USR0001597,2024-11-08,ACC001593,growth.com,QT391652498,,,,"{""segment"":""Growth""}"
real_time_quote_preview,treatment,treatment,USR0005240,2024-12-19,ACC002387,core.com,QT709778785,ORD14319572,,,"{""segment"":""Core""}"
real_time_quote_preview,treatment,treatment,USR0011437,2024-12-01,ACC001619,core.com,QT349507150,,,,"{""segment"":""Core""}"
real_time_quote_preview,control,control,USR0003667,2024-12-08,ACC001804,enterprise.com,QT031660686,,,,"{""segment"":""Enterprise""}"
real_time_quote_preview,control,control,USR0023509,2024-11-24,ACC002704,enterprise.com,QT827095999,ORD72715060,,,"{""segment"":""Enterprise""}"
real_time_quote_preview,treatment,treatment,USR0010090,2024-12-17,ACC001628,core.com,QT809073966,,,,"{""segment"":""Core""}"
real_time_quote_preview,control,control,USR0015981,2024-11-30,ACC000176,growth.com,QT105232421,,,,"{""segment"":""Growth""}"
real_time_quote_preview,control,control,USR0021523,2024-12-14,ACC000515,core.com,QT677625706,,,,"{""segment"":""Core""}"
real_time_quote_preview,treatment,treatment,USR0022269,2024-11-19,ACC000469,growth.com,QT511350061,,,,"{""segment"":""Growth""}"
real_time_quote_preview,treatment,treatment,USR0009862,2024-11-16,ACC002623,individuals.com,QT779362442,,,,"{""segment"":""Individuals""}"
real_time_quote_preview,treatment,treatment,USR0022223,2024-12-02,ACC000128,core.com,QT302844394,,,,"{""segment"":""Core""}"
real_time_quote_preview,treatment,treatment,USR0021543,2024-11-05,ACC000111,core.com,QT321974371,,,,"{""segment"":""Core""}"
real_time_quote_preview,control,control,USR0012333,2024-12-05,ACC002848,enterprise.com,QT351826461,,,,"{""segment"":""Enterprise""}"
real_time_quote_preview,control,control,USR0010081,2024-11-15,ACC002608,enterprise.com,QT111819147,,,,"{""segment"":""Enterprise""}"
real_time_quote_preview,treatment,treatment,USR0012160,2024-11-07,ACC002044,individuals.com,QT301443854,,,,"{""segment"":""Individuals""}"
real_time_quote_preview,control,control,USR0018613,2024-11-01,ACC002708,core.com,QT822562572,,,,"{""segment"":""Core""}"
real_time_quote_preview,treatment,treatment,USR0024934,2024-12-05,ACC001660,core.com,QT320282191,ORD96621850,,,"{""segment"":""Core""}"
real_time_quote_preview,treatment,treatment,USR0023356,2024-11-06,ACC000208,core.com,QT604782026,,,,"{""segment"":""Core""}"
real_time_quote_preview,treatment,treatment,USR0008181,2024-12-05,ACC002412,growth.com,QT229397470,,,,"{""segment"":""Growth""}"
real_time_quote_preview,treatment,treatment,USR0001225,2024-11-25,ACC000266,core.com,QT530417853,,,,"{""segment"":""Core""}"
real_time_quote_preview,treatment,treatment,USR0022041,2024-12-02,ACC000032,core.com,QT240399074,,,,"{""segment"":""Core""}"
real_time_quote_preview,control,control,USR0019862,2024-11-24,ACC000063,enterprise.com,QT795072453,ORD19398874,,,"{""segment"":""Enterprise""}"
real_time_quote_preview,control,control,USR0013562,2024-11-24,ACC000939,core.com,QT562061956,,,,"{""segment"":""Core""}"
real_time_quote_preview,control,control,USR0020841,2024-12-03,ACC002983,growth.com,QT628869618,ORD81823362,,,"{""segment"":""Growth""}"
real_time_quote_preview,treatment,treatment,USR0021596,2024-11-10,ACC000331,core.com,QT916037437,ORD44561790,,,"{""segment"":""Core""}"
real_time_quote_preview,control,control,USR0008548,2024-11-08,ACC000965,growth.com,QT042191715,,,,"{""segment"":""Growth""}"
real_time_quote_preview,control,control,USR0003308,2024-12-07,ACC001563,individuals.com,QT630633712,,,,"{""segment"":""Individuals""}"
real_time_quote_preview,control,control,USR0009403,2024-11-24,ACC002932,growth.com,QT754062559,,,,"{""segment"":""Growth""}"
real_time_quote_preview,treatment,treatment,USR0017641,2024-11-16,ACC000064,growth.com,QT199689489,,,,"{""segment"":""Growth""}"
real_time_quote_preview,control,control,USR0022717,2024-11-27,ACC002189,individuals.com,QT279144307,,,,"{""segment"":""Individuals""}"
real_time_quote_preview,treatment,treatment,USR0002926,2024-11-09,ACC000820,core.com,QT797274253,ORD38198697,,,"{""segment"":""Core""}"
real_time_quote_preview,treatment,treatment,USR0013695,2024-12-07,ACC000546,growth.com,QT009114065,,,,"{""segment"":""Growth""}"
real_time_quote_preview,treatment,treatment,USR0001006,2024-11-20,ACC001874,individuals.com,QT328449579,,,,"{""segment"":""Individuals""}"
real_time_quote_preview,control,control,USR0007920,2024-11-03,ACC002366,core.com,QT434517538,,,,"{""segment"":""Core""}"
real_time_quote_preview,control,control,USR0024556,2024-12-07,ACC000209,growth.com,QT441824672,ORD96590705,,,"{""segment"":""Growth""}"
real_time_quote_preview,control,control,USR0011421,2024-12-12,ACC001528,core.com,QT431737278,,,,"{""segment"":""Core""}"
real_time_quote_preview,control,control,USR0002109,2024-11-22,ACC001660,core.com,QT929353099,,,,"{""segment"":""Core""}"
real_time_quote_preview,control,control,USR0014006,2024-12-17,ACC000001,growth.com,QT477041068,,,,"{""segment"":""Growth""}"
real_time_quote_preview,treatment,treatment,USR0005660,2024-12-12,ACC002479,individuals.com,QT990224117,,,,"{""segment"":""Individuals""}"
real_time_quote_preview,control,control,USR0014467,2024-11-14,ACC000463,core.com,QT973957873,,,,"{""segment"":""Core""}"
real_time_quote_preview,treatment,treatment,USR0009173,2024-11-16,ACC001078,growth.com,QT668206761,,,,"{""segment"":""Growth""}"
real_time_quote_preview,control,control,USR0009438,2024-11-17,ACC001260,core.com,QT422914891,,,,"{""segment"":""Core""}"
real_time_quote_preview,control,control,USR0015441,2024-12-06,ACC002562,enterprise.com,QT881540906,,,,"{""segment"":""Enterprise""}"
real_time_quote_preview,treatment,treatment,USR0020380,2024-11-25,ACC002427,enterprise.com,QT754085831,,,,"{""segment"":""Enterprise""}"
real_time_quote_preview,treatment,treatment,USR0022583,2024-11-08,ACC000557,growth.com,QT097489485,,,,"{""segment"":""Growth""}"
real_time_quote_preview,treatment,treatment,USR0024220,2024-11-19,ACC001152,core.com,QT768338503,,,,"{""segment"":""Core""}"
real_time_quote_preview,treatment,treatment,USR0013459,2024-11-16,ACC002517,core.com,QT579711668,,,,"{""segment"":""Core""}"
real_time_quote_preview,treatment,treatment,USR0018245,2024-11-28,ACC002941,core.com,QT770156514,ORD79743996,,,"{""segment"":""Core""}"
real_time_quote_preview,treatment,treatment,USR0000896,2024-12-05,ACC001551,growth.com,QT940704169,,,,"{""segment"":""Growth""}"
real_time_quote_preview,treatment,treatment,USR0002811,2024-11-07,ACC002380,enterprise.com,QT851344348,,,,"{""segment"":""Enterprise""}"
real_time_quote_preview,control,control,USR0016408,2024-11-17,ACC001256,enterprise.com,QT005967329,,,,"{""segment"":""Enterprise""}"
real_time_quote_preview,control,control,USR0016613,2024-11-01,ACC000098,core.com,QT047509265,,,,"{""segment"":""Core""}"
real_time_quote_preview,treatment,treatment,USR0007959,2024-11-25,ACC001128,enterprise.com,QT231622630,ORD10241318,,,"{""segment"":""Enterprise""}"
real_time_quote_preview,treatment,treatment,USR0021181,2024-11-17,ACC000952,core.com,QT300863359,,,,"{""segment"":""Core""}"
real_time_quote_preview,control,control,USR0017206,2024-11-09,ACC002526,individuals.com,QT319132504,ORD10026284,,,"{""segment"":""Individuals""}"
real_time_quote_preview,treatment,treatment,USR0020027,2024-11-24,ACC000135,core.com,QT724759484,,,,"{""segment"":""Core""}"
real_time_quote_preview,treatment,treatment,USR0005484,2024-11-11,ACC002590,enterprise.com,QT486369708,,,,"{""segment"":""Enterprise""}"
real_time_quote_preview,control,control,USR0019116,2024-11-14,ACC001388,individuals.com,QT969833820,,,,"{""segment"":""Individuals""}"
real_time_quote_preview,treatment,treatment,USR0022315,2024-11-04,ACC001016,enterprise.com,QT862977955,,,,"{""segment"":""Enterprise""}"
real_time_quote_preview,control,control,USR0007950,2024-11-12,ACC001396,growth.com,QT979193590,,,,"{""segment"":""Growth""}"
real_time_quote_preview,control,control,USR0014499,2024-12-01,ACC002209,core.com,QT959095930,,,,"{""segment"":""Core""}"
real_time_quote_preview,treatment,treatment,USR0020545,2024-11-30,ACC002544,growth.com,QT626797125,,,,"{""segment"":""Growth""}"
real_time_quote_preview,control,control,USR0017681,2024-11-06,ACC001001,growth.com,QT084771765,,,,"{""segment"":""Growth""}"
real_time_quote_preview,treatment,treatment,USR0013432,2024-12-03,ACC002751,enterprise.com,QT200025515,,,,"{""segment"":""Enterprise""}"
real_time_quote_preview,treatment,treatment,USR0017166,2024-11-17,ACC000287,growth.com,QT868908087,,,,"{""segment"":""Growth""}"
real_time_quote_preview,control,control,USR0003726,2024-12-15,ACC000518,core.com,QT405317836,,,,"{""segment"":""Core""}"
real_time_quote_preview,treatment,treatment,USR0017659,2024-11-20,ACC000282,core.com,QT533302978,,,,"{""segment"":""Core""}"
real_time_quote_preview,control,control,USR0011047,2024-11-01,ACC002028,growth.com,QT410778984,,,,"{""segment"":""Growth""}"
real_time_quote_preview,control,control,USR0006224,2024-11-12,ACC000084,core.com,QT197596098,,,,"{""segment"":""Core""}"
real_time_quote_preview,control,control,USR0014592,2024-11-10,ACC000448,core.com,QT631013234,,,,"{""segment"":""Core""}"
real_time_quote_preview,control,control,USR0013790,2024-12-14,ACC002060,individuals.com,QT776679979,,,,"{""segment"":""Individuals""}"
real_time_quote_preview,treatment,treatment,USR0008598,2024-12-02,ACC001715,enterprise.com,QT804145275,,,,"{""segment"":""Enterprise""}"
real_time_quote_preview,treatment,treatment,USR0008781,2024-11-03,ACC002181,individuals.com,QT316741550,,,,"{""segment"":""Individuals""}"
real_time_quote_preview,treatment,treatment,USR0019401,2024-11-16,ACC001780,core.com,QT518218147,,,,"{""segment"":""Core""}"
real_time_quote_preview,control,control,USR0001593,2024-11-29,ACC001193,individuals.com,QT020570540,,,,"{""segment"":""Individuals""}"
real_time_quote_preview,treatment,treatment,USR0021658,2024-12-12,ACC000157,enterprise.com,QT580537424,ORD58566906,,,"{""segment"":""Enterprise""}"
real_time_quote_preview,treatment,treatment,USR0018331,2024-12-18,ACC000439,growth.com,QT291776663,,,,"{""segment"":""Growth""}"
real_time_quote_preview,control,control,USR0010573,2024-11-21,ACC001558,growth.com,QT176019012,ORD72713645,,,"{""segment"":""Growth""}"
real_time_quote_preview,control,control,USR0009363,2024-11-14,ACC002464,core.com,QT801821815,,,,"{""segment"":""Core""}"
real_time_quote_preview,treatment,treatment,USR0004089,2024-12-11,ACC002150,enterprise.com,QT561225089,,,,"{""segment"":""Enterprise""}"
real_time_quote_preview,treatment,treatment,USR0011609,2024-11-21,ACC002884,growth.com,QT538843359,,,,"{""segment"":""Growth""}"
real_time_quote_preview,treatment,treatment,USR0001747,2024-11-12,ACC002713,core.com,QT650726183,,,,"{""segment"":""Core""}"
real_time_quote_preview,control,control,USR0009240,2024-11-13,ACC001703,growth.com,QT535239435,,,,"{""segment"":""Growth""}"
real_time_quote_preview,control,control,USR0017081,2024-11-19,ACC002387,core.com,QT585604244,,,,"{""segment"":""Core""}"
real_time_quote_preview,treatment,treatment,USR0023918,2024-12-04,ACC000711,enterprise.com,QT816825119,,,,"{""segment"":""Enterprise""}"
real_time_quote_preview,control,control,USR0009999,2024-11-14,ACC001652,core.com,QT126516291,,,,"{""segment"":""Core""}"
real_time_quote_preview,control,control,USR0010432,2024-12-17,ACC002749,core.com,QT491078202,,,,"{""segment"":""Core""}"
real_time_quote_preview,control,control,USR0024327,2024-12-10,ACC000051,core.com,QT975830663,,,,"{""segment"":""Core""}"
real_time_quote_preview,control,control,USR0003637,2024-12-04,ACC000392,growth.com,QT283368059,,,,"{""segment"":""Growth""}"
real_time_quote_preview,treatment,treatment,USR0017976,2024-12-01,ACC001155,core.com,QT655327687,,,,"{""segment"":""Core""}"
real_time_quote_preview,treatment,treatment,USR0009980,2024-11-29,ACC000357,enterprise.com,QT622915782,,,,"{""segment"":""Enterprise""}"
real_time_quote_preview,control,control,USR0016790,2024-12-14,ACC000687,individuals.com,QT532130641,ORD58492626,,,"{""segment"":""Individuals""}"
real_time_quote_preview,treatment,treatment,USR0017167,2024-12-12,ACC000726,core.com,QT667179584,,,,"{""segment"":""Core""}"
real_time_quote_preview,control,control,USR0004412,2024-12-18,ACC000986,core.com,QT401633588,ORD36704147,,,"{""segment"":""Core""}"
real_time_quote_preview,treatment,treatment,USR0001942,2024-12-14,ACC001380,growth.com,QT857311055,,,,"{""segment"":""Growth""}"
real_time_quote_preview,control,control,USR0007875,2024-11-14,ACC001088,growth.com,QT960407378,,,,"{""segment"":""Growth""}"
real_time_quote_preview,treatment,treatment,USR0005404,2024-12-15,ACC001489,growth.com,QT110594383,,,,"{""segment"":""Growth""}"
real_time_quote_preview,treatment,treatment,USR0007657,2024-11-15,ACC002244,growth.com,QT244995308,,,,"{""segment"":""Growth""}"
real_time_quote_preview,treatment,treatment,USR0020717,2024-12-15,ACC000080,enterprise.com,QT521843269,,,,"{""segment"":""Enterprise""}"
real_time_quote_preview,control,control,USR0023547,2024-11-09,ACC002117,core.com,QT553343956,,,,"{""segment"":""Core""}"
real_time_quote_preview,control,control,USR0009867,2024-12-12,ACC002701,growth.com,QT237404063,,,,"{""segment"":""Growth""}"
real_time_quote_preview,control,control,USR0009291,2024-11-06,ACC003006,growth.com,QT284557182,,,,"{""segment"":""Growth""}"
real_time_quote_preview,treatment,treatment,USR0019264,2024-11-20,ACC002729,individuals.com,QT805576558,,,,"{""segment"":""Individuals""}"
real_time_quote_preview,treatment,treatment,USR0004920,2024-11-20,ACC001920,growth.com,QT132225272,,,,"{""segment"":""Growth""}"
real_time_quote_preview,control,control,USR0017010,2024-11-02,ACC001599,core.com,QT148532439,,,,"{""segment"":""Core""}"
real_time_quote_preview,control,control,USR0004328,2024-11-27,ACC000936,individuals.com,QT880866787,ORD70101608,,,"{""segment"":""Individuals""}"
real_time_quote_preview,treatment,treatment,USR0011722,2024-11-23,ACC000624,individuals.com,QT160209678,,,,"{""segment"":""Individuals""}"
real_time_quote_preview,control,control,USR0024313,2024-11-22,ACC001167,growth.com,QT398399947,,,,"{""segment"":""Growth""}"
real_time_quote_preview,treatment,treatment,USR0014646,2024-11-11,ACC000578,individuals.com,QT608073231,,,,"{""segment"":""Individuals""}"
real_time_quote_preview,treatment,treatment,USR0018102,2024-12-05,ACC002187,growth.com,QT456240070,,,,"{""segment"":""Growth""}"
real_time_quote_preview,control,control,USR0008400,2024-12-01,ACC001660,core.com,QT495863253,,,,"{""segment"":""Core""}"
real_time_quote_preview,control,control,USR0023852,2024-11-16,ACC000071,growth.com,QT063483191,,,,"{""segment"":""Growth""}"
real_time_quote_preview,control,control,USR0004178,2024-11-09,ACC001274,core.com,QT972448557,,,,"{""segment"":""Core""}"
real_time_quote_preview,control,control,USR0022580,2024-11-04,ACC002679,core.com,QT315651971,,,,"{""segment"":""Core""}"
real_time_quote_preview,treatment,treatment,USR0000525,2024-11-11,ACC000560,core.com,QT020800133,,,,"{""segment"":""Core""}"
real_time_quote_preview,treatment,treatment,USR0014233,2024-12-14,ACC001260,core.com,QT019393521,,,,"{""segment"":""Core""}"
real_time_quote_preview,control,control,USR0021162,2024-11-05,ACC000962,core.com,QT334891518,,,,"{""segment"":""Core""}"
real_time_quote_preview,control,control,USR0011604,2024-11-29,ACC000661,individuals.com,QT014598881,,,,"{""segment"":""Individuals""}"
real_time_quote_preview,control,control,USR0014265,2024-11-12,ACC000692,core.com,QT585165430,,,,"{""segment"":""Core""}"
real_time_quote_preview,control,control,USR0007412,2024-12-11,ACC000602,individuals.com,QT988377102,,,,"{""segment"":""Individuals""}"
real_time_quote_preview,treatment,treatment,USR0006722,2024-12-15,ACC000743,core.com,QT192226912,ORD94881942,,,"{""segment"":""Core""}"
real_time_quote_preview,treatment,treatment,USR0021472,2024-11-11,ACC000697,growth.com,QT928418364,,,,"{""segment"":""Growth""}"
real_time_quote_preview,control,control,USR0000379,2024-11-13,ACC001796,growth.com,QT228710043,,,,"{""segment"":""Growth""}"
real_time_quote_preview,treatment,treatment,USR0019175,2024-11-16,ACC002741,enterprise.com,QT644416626,ORD85116246,,,"{""segment"":""Enterprise""}"
real_time_quote_preview,control,control,USR0012088,2024-11-07,ACC000511,enterprise.com,QT288946809,ORD62618369,,,"{""segment"":""Enterprise""}"
real_time_quote_preview,control,control,USR0021356,2024-11-05,ACC002922,core.com,QT739174076,,,,"{""segment"":""Core""}"
real_time_quote_preview,control,control,USR0014578,2024-11-21,ACC002767,enterprise.com,QT150753063,,,,"{""segment"":""Enterprise""}"
real_time_quote_preview,control,control,USR0017722,2024-12-08,ACC002471,individuals.com,QT987351846,,,,"{""segment"":""Individuals""}"
real_time_quote_preview,control,control,USR0010790,2024-11-26,ACC000640,enterprise.com,QT516914369,,,,"{""segment"":""Enterprise""}"
real_time_quote_preview,treatment,treatment,USR0012392,2024-12-02,ACC001063,growth.com,QT026943042,,,,"{""segment"":""Growth""}"
real_time_quote_preview,treatment,treatment,USR0012291,2024-11-28,ACC001175,enterprise.com,QT642738730,,,,"{""segment"":""Enterprise""}"
real_time_quote_preview,treatment,treatment,USR0004004,2024-12-04,ACC002515,enterprise.com,QT720618198,,,,"{""segment"":""Enterprise""}"
real_time_quote_preview,treatment,treatment,USR0012999,2024-11-03,ACC001062,core.com,QT033492977,,,,"{""segment"":""Core""}"
real_time_quote_preview,control,control,USR0014447,2024-11-21,ACC000395,growth.com,QT124921589,,,,"{""segment"":""Growth""}"
real_time_quote_preview,treatment,treatment,USR0019234,2024-11-04,ACC001606,individuals.com,QT572085496,,,,"{""segment"":""Individuals""}"
real_time_quote_preview,treatment,treatment,USR0009549,2024-12-12,ACC000757,individuals.com,QT168767634,,,,"{""segment"":""Individuals""}"
real_time_quote_preview,treatment,treatment,USR0013088,2024-11-17,ACC002748,growth.com,QT218055759,,,,"{""segment"":""Growth""}"
real_time_quote_preview,control,control,USR0010010,2024-11-21,ACC002499,growth.com,QT952947726,,,,"{""segment"":""Growth""}"
real_time_quote_preview,control,control,USR0009518,2024-12-16,ACC000116,enterprise.com,QT260433769,ORD37940516,,,"{""segment"":""Enterprise""}"
real_time_quote_preview,control,control,USR0014835,2024-12-10,ACC002896,individuals.com,QT904936401,,,,"{""segment"":""Individuals""}"
real_time_quote_preview,treatment,treatment,USR0010606,2024-12-14,ACC002827,core.com,QT570316114,ORD90997536,,,"{""segment"":""Core""}"
real_time_quote_preview,treatment,treatment,USR0010016,2024-11-24,ACC000021,growth.com,QT318007223,,,,"{""segment"":""Growth""}"
real_time_quote_preview,treatment,treatment,USR0014039,2024-11-10,ACC002442,core.com,QT575437241,,,,"{""segment"":""Core""}"
real_time_quote_preview,control,control,USR0007193,2024-11-30,ACC002608,enterprise.com,QT237497695,ORD44309892,,,"{""segment"":""Enterprise""}"
real_time_quote_preview,control,control,USR0006530,2024-11-10,ACC001644,core.com,QT434470668,,,,"{""segment"":""Core""}"
real_time_quote_preview,treatment,treatment,USR0004247,2024-11-03,ACC001266,core.com,QT274175871,ORD42650597,,,"{""segment"":""Core""}"
real_time_quote_preview,control,control,USR0010519,2024-11-15,ACC000955,individuals.com,QT521203515,,,,"{""segment"":""Individuals""}"
real_time_quote_preview,control,control,USR0020773,2024-11-28,ACC003064,growth.com,QT436124793,,,,"{""segment"":""Growth""}"
real_time_quote_preview,treatment,treatment,USR0009241,2024-11-30,ACC001420,enterprise.com,QT980417529,,,,"{""segment"":""Enterprise""}"
real_time_quote_preview,treatment,treatment,USR0018456,2024-12-10,ACC001331,growth.com,QT114329235,,,,"{""segment"":""Growth""}"
real_time_quote_preview,control,control,USR0002954,2024-12-14,ACC001164,core.com,QT804221634,,,,"{""segment"":""Core""}"
real_time_quote_preview,treatment,treatment,USR0018449,2024-11-04,ACC001639,enterprise.com,QT222059271,,,,"{""segment"":""Enterprise""}"
real_time_quote_preview,control,control,USR0014421,2024-11-10,ACC000170,core.com,QT609904200,,,,"{""segment"":""Core""}"
real_time_quote_preview,treatment,treatment,USR0010298,2024-11-08,ACC001161,enterprise.com,QT459565497,,,,"{""segment"":""Enterprise""}"
real_time_quote_preview,treatment,treatment,USR0004576,2024-11-08,ACC002321,core.com,QT588048194,,,,"{""segment"":""Core""}"
real_time_quote_preview,control,control,USR0015506,2024-12-01,ACC003021,enterprise.com,QT218258172,,,,"{""segment"":""Enterprise""}"
real_time_quote_preview,treatment,treatment,USR0022387,2024-11-04,ACC002194,growth.com,QT167027279,,,,"{""segment"":""Growth""}"
real_time_quote_preview,control,control,USR0001839,2024-11-04,ACC000068,core.com,QT892909788,,,,"{""segment"":""Core""}"
real_time_quote_preview,treatment,treatment,USR0018346,2024-12-08,ACC000696,enterprise.com,QT198816045,,,,"{""segment"":""Enterprise""}"
real_time_quote_preview,treatment,treatment,USR0018181,2024-11-04,ACC000653,core.com,QT260551557,,,,"{""segment"":""Core""}"
real_time_quote_preview,treatment,treatment,USR0012341,2024-11-20,ACC000922,growth.com,QT444591459,,,,"{""segment"":""Growth""}"
real_time_quote_preview,treatment,treatment,USR0022216,2024-11-14,ACC000743,core.com,QT654529224,ORD92950898,,,"{""segment"":""Core""}"
real_time_quote_preview,treatment,treatment,USR0015168,2024-11-12,ACC001099,core.com,QT503671168,,,,"{""segment"":""Core""}"
real_time_quote_preview,control,control,USR0008231,2024-11-01,ACC000684,growth.com,QT921041712,,,,"{""segment"":""Growth""}"
real_time_quote_preview,treatment,treatment,USR0001733,2024-12-15,ACC001195,core.com,QT908749946,,,,"{""segment"":""Core""}"
real_time_quote_preview,control,control,USR0015390,2024-12-10,ACC001331,growth.com,QT533273618,,,,"{""segment"":""Growth""}"
real_time_quote_preview,treatment,treatment,USR0011706,2024-12-09,ACC001267,individuals.com,QT119242777,,,,"{""segment"":""Individuals""}"
real_time_quote_preview,control,control,USR0007665,2024-11-02,ACC000413,individuals.com,QT685332329,ORD29617208,,,"{""segment"":""Individuals""}"
real_time_quote_preview,treatment,treatment,USR0005179,2024-11-10,ACC002170,growth.com,QT638753019,,,,"{""segment"":""Growth""}"
real_time_quote_preview,treatment,treatment,USR0000862,2024-12-19,ACC000443,core.com,QT416470607,,,,"{""segment"":""Core""}"
real_time_quote_preview,control,control,USR0013068,2024-11-02,ACC003103,enterprise.com,QT709397676,,,,"{""segment"":""Enterprise""}"
real_time_quote_preview,treatment,treatment,USR0001632,2024-12-03,ACC002758,enterprise.com,QT306568987,ORD37847345,,,"{""segment"":""Enterprise""}"
real_time_quote_preview,treatment,treatment,USR0008108,2024-12-19,ACC001111,growth.com,QT040775802,,,,"{""segment"":""Growth""}"
real_time_quote_preview,treatment,treatment,USR0021759,2024-11-28,ACC000265,core.com,QT709119935,,,,"{""segment"":""Core""}"
real_time_quote_preview,treatment,treatment,USR0008090,2024-11-01,ACC001342,growth.com,QT002119292,,,,"{""segment"":""Growth""}"
real_time_quote_preview,control,control,USR0014593,2024-11-02,ACC003075,individuals.com,QT452128563,,,,"{""segment"":""Individuals""}"
real_time_quote_preview,control,control,USR0009072,2024-11-06,ACC002234,enterprise.com,QT736919761,ORD38249819,,,"{""segment"":""Enterprise""}"
real_time_quote_preview,treatment,treatment,USR0022807,2024-11-12,ACC002648,enterprise.com,QT948644799,,,,"{""segment"":""Enterprise""}"
real_time_quote_preview,treatment,treatment,USR0000952,2024-11-06,ACC001000,core.com,QT987833943,,,,"{""segment"":""Core""}"
real_time_quote_preview,control,control,USR0019110,2024-11-07,ACC002541,growth.com,QT900766001,,,,"{""segment"":""Growth""}"
real_time_quote_preview,treatment,treatment,USR0017361,2024-11-10,ACC000933,enterprise.com,QT962925261,,,,"{""segment"":""Enterprise""}"
real_time_quote_preview,treatment,treatment,USR0009586,2024-11-12,ACC000229,core.com,QT228401155,ORD68416355,,,"{""segment"":""Core""}"
real_time_quote_preview,control,control,USR0006725,2024-11-15,ACC001978,enterprise.com,QT771665704,ORD03627661,,,"{""segment"":""Enterprise""}"
real_time_quote_preview,control,control,USR0005658,2024-11-24,ACC002910,enterprise.com,QT831920240,,,,"{""segment"":""Enterprise""}"
real_time_quote_preview,treatment,treatment,USR0006563,2024-11-05,ACC001996,core.com,QT263628570,,,,"{""segment"":""Core""}"
real_time_quote_preview,control,control,USR0021810,2024-11-04,ACC000011,individuals.com,QT913766100,,,,"{""segment"":""Individuals""}"
real_time_quote_preview,treatment,treatment,USR0000552,2024-11-19,ACC000590,individuals.com,QT696269407,ORD38473355,,,"{""segment"":""Individuals""}"
real_time_quote_preview,treatment,treatment,USR0013291,2024-11-04,ACC001844,core.com,QT160669695,,,,"{""segment"":""Core""}"
real_time_quote_preview,control,control,USR0020916,2024-12-04,ACC001495,growth.com,QT729442253,ORD36333753,,,"{""segment"":""Growth""}"
real_time_quote_preview,control,control,USR0011243,2024-12-16,ACC001902,enterprise.com,QT120729463,,,,"{""segment"":""Enterprise""}"
real_time_quote_preview,control,control,USR0012074,2024-12-14,ACC000462,individuals.com,QT422399050,,,,"{""segment"":""Individuals""}"
real_time_quote_preview,treatment,treatment,USR0012834,2024-12-14,ACC001855,individuals.com,QT141780698,ORD54002979,,,"{""segment"":""Individuals""}"
real_time_quote_preview,control,control,USR0024221,2024-11-30,ACC001883,enterprise.com,QT496527219,ORD41419973,,,"{""segment"":""Enterprise""}"
real_time_quote_preview,control,control,USR0021691,2024-11-02,ACC002324,core.com,QT305434861,ORD37657802,,,"{""segment"":""Core""}"
real_time_quote_preview,treatment,treatment,USR0009127,2024-12-14,ACC002195,enterprise.com,QT206835299,,,,"{""segment"":""Enterprise""}"
real_time_quote_preview,control,control,USR0007951,2024-11-14,ACC002263,core.com,QT464815615,,,,"{""segment"":""Core""}"
real_time_quote_preview,control,control,USR0003581,2024-11-17,ACC000532,growth.com,QT803864134,,,,"{""segment"":""Growth""}"
real_time_quote_preview,treatment,treatment,USR0005320,2024-12-18,ACC002657,growth.com,QT644701404,,,,"{""segment"":""Growth""}"
real_time_quote_preview,control,control,USR0011983,2024-12-04,ACC000696,enterprise.com,QT230915395,,,,"{""segment"":""Enterprise""}"
real_time_quote_preview,control,control,USR0018883,2024-12-07,ACC000502,individuals.com,QT856072672,ORD31009715,,,"{""segment"":""Individuals""}"
real_time_quote_preview,treatment,treatment,USR0022845,2024-11-17,ACC001231,growth.com,QT710343282,,,,"{""segment"":""Growth""}"
real_time_quote_preview,treatment,treatment,USR0018451,2024-11-25,ACC001664,individuals.com,QT414594676,,,,"{""segment"":""Individuals""}"
real_time_quote_preview,control,control,USR0019778,2024-12-02,ACC000969,core.com,QT314198328,,,,"{""segment"":""Core""}"
real_time_quote_preview,control,control,USR0021189,2024-11-20,ACC002544,growth.com,QT688666003,,,,"{""segment"":""Growth""}"
real_time_quote_preview,treatment,treatment,USR0021551,2024-11-18,ACC000043,core.com,QT632171478,ORD06756792,,,"{""segment"":""Core""}"
