date,station_id,city,product_family,shell_price_inr_per_liter,comp_min_price_inr_per_liter_within_3km,price_gap_inr_per_liter,liters_sold,revenue_inr,gross_margin_inr,downtime_minutes,stockout_flag,promo_active,competitors_within_3km,weather_heat_index,rainfall_mm,holiday_flag,footfall_estimate,cstore_transactions,cstore_revenue_inr,loyalty_signups,ev_charger_sessions
18-09-2025,CHE-005,Chennai,Diesel,107.19,106.72,0.47,13679,1466252.01,107050.41,31,0,1,4,32,1.990619732,0,226,514,68312.59,9,10
18-09-2025,CHE-005,Chennai,CNG,100.6,100.16,0.44,5491,552394.6,52462.14,8,0,1,4,36,6.355539027,0,402,347,39835.03,5,13
17-09-2025,CHE-005,Chennai,Petrol,96.32,95.33,0.99,5571,536598.72,27895.17,71,0,1,3,34,9.185639252,0,771,185,20902.74,11,6
17-09-2025,CHE-005,Chennai,Diesel,102.62,101.38,1.24,6675,684988.5,39556.2,121,0,1,2,41,26.61233863,0,217,529,90710.71,9,6
17-09-2025,CHE-005,Chennai,CNG,104.81,103.38,1.43,8643,905872.83,67381.81,99,0,1,2,42,13.01499496,0,625,585,109126.33,27,0
16-09-2025,CHE-005,Chennai,Petrol,102.72,101.28,1.44,6693,687504.96,79392.68,71,0,0,2,33,7.204207759,0,835,569,80557.35,29,7
16-09-2025,CHE-005,Chennai,Diesel,97.63,96.57,1.06,11694,1141685.22,116669.82,16,0,1,4,31,25.14144581,0,846,173,24618.65,27,1
16-09-2025,CHE-005,Chennai,CNG,102.44,101.44,1,8731,894403.64,78466.35,22,0,1,2,40,19.6342334,0,794,525,95257.54,7,8
15-09-2025,CHE-005,Chennai,Petrol,100.48,100.22,0.26,6258,628803.84,32526.63,162,0,1,2,33,24.54420551,0,312,466,31538.52,23,9
15-09-2025,CHE-005,Chennai,Diesel,102.98,102.05,0.93,9127,939898.46,107067.22,112,0,1,2,33,1.74946993,0,507,403,76526.36,25,6
15-09-2025,CHE-005,Chennai,CNG,103.29,102.81,0.48,9177,947892.33,98230.6,52,0,1,4,39,16.74276121,0,525,271,20783.84,24,11
14-09-2025,CHE-005,Chennai,Petrol,103.08,102.83,0.25,11261,1160783.88,129211.33,68,0,1,2,39,17.91427046,0,901,254,47722.42,7,12
14-09-2025,CHE-005,Chennai,Diesel,96.62,95.78,0.84,10245,989871.9,89129.18,88,0,1,5,38,15.11247783,0,912,189,20677.79,10,9
14-09-2025,CHE-005,Chennai,CNG,101.08,100.1,0.98,14617,1477486.36,129153.16,107,0,1,4,43,16.47028447,0,984,389,34519.33,6,13
13-09-2025,CHE-005,Chennai,Petrol,99.35,98.69,0.66,12609,1252704.15,129895.07,177,0,1,3,36,9.785975397,0,313,233,24118.16,22,8
13-09-2025,CHE-005,Chennai,Diesel,100.67,99.93,0.74,11215,1129014.05,104215.55,69,0,1,3,31,0.688956309,0,929,306,39117.25,15,7
13-09-2025,CHE-005,Chennai,CNG,97.97,96.88,1.09,13933,1365016.01,144343.28,54,0,1,4,32,16.41257677,0,577,351,36073.93,9,3
12-09-2025,CHE-005,Chennai,Petrol,98.31,97.7,0.61,6417,630855.27,63558.49,99,0,1,2,42,29.6627172,0,889,507,70586.48,22,14
12-09-2025,CHE-005,Chennai,Diesel,104.71,104.58,0.13,13911,1456620.81,94660.08,80,0,1,4,31,21.21481863,1,244,219,28875.47,10,12
12-09-2025,CHE-005,Chennai,CNG,106.9,105.52,1.38,7211,770855.9,48329.22,130,0,1,2,37,24.29918855,0,753,334,24554.17,18,13
11-09-2025,CHE-005,Chennai,Petrol,100.85,99.77,1.08,7974,804177.9,49875.13,25,0,1,2,43,16.20765176,0,239,245,17080.34,28,11
11-09-2025,CHE-005,Chennai,Diesel,103.73,102.53,1.2,14460,1499935.8,94193.35,31,0,1,2,32,28.92085218,0,465,164,16207.54,29,13
11-09-2025,CHE-005,Chennai,CNG,98.85,98.47,0.38,8033,794062.05,68913.67,108,0,1,5,34,21.15180821,0,520,226,41176,8,0
10-09-2025,CHE-005,Chennai,Petrol,100.21,99.66,0.55,8903,892169.63,50760.5,8,1,1,5,38,21.52517453,0,513,208,32777.31,14,10
10-09-2025,CHE-005,Chennai,Diesel,96.67,95.84,0.83,8082,781286.94,49625.59,123,1,1,2,32,0.911813815,0,620,463,35008.96,22,11
10-09-2025,CHE-005,Chennai,CNG,98.9,97.53,1.37,5686,562345.4,29468.08,161,0,1,3,31,6.127641733,0,697,567,41962.51,20,4
09-09-2025,CHE-005,Chennai,Petrol,101.08,100,1.08,14676,1483450.08,139845.51,123,0,1,4,41,29.31305589,0,589,139,20722.81,9,7
09-09-2025,CHE-005,Chennai,Diesel,100.83,100.36,0.47,13648,1376127.84,125138.41,171,0,1,5,37,6.251530976,0,262,495,66262.3,8,11
09-09-2025,CHE-005,Chennai,CNG,99.73,99.28,0.45,7828,780686.44,55736.3,62,0,1,5,39,14.28480334,0,537,289,17208.66,27,1
08-09-2025,CHE-005,Chennai,Petrol,103.68,103.55,0.13,5954,617310.72,45086.23,120,0,1,4,35,9.677865115,1,641,216,21230.65,8,5
08-09-2025,CHE-005,Chennai,Diesel,105.27,104.88,0.39,14000,1473780,128313.75,173,0,0,4,41,27.20246956,1,594,379,68845.5,25,8
08-09-2025,CHE-005,Chennai,CNG,107.68,106.88,0.8,11574,1246288.32,133004.03,20,0,1,2,39,26.62214406,0,258,445,33046.05,7,13
07-09-2025,CHE-005,Chennai,Petrol,105.05,104.87,0.18,6785,712764.25,64516.91,86,0,1,2,35,12.03774549,0,703,549,94198.5,23,6
07-09-2025,CHE-005,Chennai,Diesel,109.73,109.71,0.02,8880,974402.4,109997.78,71,0,0,4,35,21.60681173,0,209,267,35884.6,18,7
07-09-2025,CHE-005,Chennai,CNG,100.26,99.02,1.24,5339,535288.14,35386.41,163,0,1,3,40,1.484504614,0,251,166,20846.69,15,7
06-09-2025,CHE-005,Chennai,Petrol,101.53,100.74,0.79,9944,1009614.32,73118.59,12,0,1,2,39,17.36346616,1,483,309,50133.81,11,4
06-09-2025,CHE-005,Chennai,Diesel,107.97,106.53,1.44,14143,1527019.71,80058.65,29,0,1,3,39,20.6778224,1,849,205,13682.98,28,3
06-09-2025,CHE-005,Chennai,CNG,103.47,102.28,1.19,8858,916537.26,89209.77,8,0,1,4,30,4.251789953,0,333,384,30611,16,14
05-09-2025,CHE-005,Chennai,Petrol,107.86,107.7,0.16,6586,710365.96,36616.9,19,0,1,5,44,16.38857848,0,970,380,26633.77,13,6
05-09-2025,CHE-005,Chennai,Diesel,103.86,103.43,0.43,9625,999652.5,118645.44,1,0,1,4,37,10.59439778,0,710,361,53726.09,15,9
05-09-2025,CHE-005,Chennai,CNG,95.22,94.92,0.3,10493,999143.46,83844.79,129,0,1,4,30,0.268960081,1,241,466,47340.66,8,2
04-09-2025,CHE-005,Chennai,Petrol,108.58,108.48,0.1,13414,1456492.12,117776.01,146,1,1,5,36,27.8222927,0,650,483,61395.46,9,6
04-09-2025,CHE-005,Chennai,Diesel,102.81,102.53,0.28,7613,782692.53,92254.46,15,0,0,3,44,22.49342231,1,517,432,79466.79,13,1
04-09-2025,CHE-005,Chennai,CNG,96.58,95.97,0.61,13911,1343524.38,118665.37,169,0,1,4,37,3.937339271,0,421,584,108466.19,12,1
03-09-2025,CHE-005,Chennai,Petrol,104.72,104.34,0.38,14594,1528283.68,102490.91,164,0,1,3,42,5.781661511,0,768,540,69472.77,21,8
03-09-2025,CHE-005,Chennai,Diesel,104.02,103.2,0.82,11632,1209960.64,77037.27,117,0,0,2,44,5.454906261,0,619,447,46607.83,22,9
03-09-2025,CHE-005,Chennai,CNG,103.47,102.19,1.28,6398,662001.06,74265.94,46,0,0,4,44,19.84204795,0,826,529,44472.25,24,10
02-09-2025,CHE-005,Chennai,Petrol,96.75,95.37,1.38,11420,1104885,64535.92,90,0,0,5,42,10.31915482,0,529,507,43946.98,12,14
02-09-2025,CHE-005,Chennai,Diesel,96.22,95.45,0.77,8161,785251.42,91646.88,0,0,1,5,44,5.776412933,0,400,458,75666.82,27,9
02-09-2025,CHE-005,Chennai,CNG,108.37,107.99,0.38,6505,704946.85,49495.06,9,0,0,2,32,18.58895254,0,722,448,54632.34,20,6
01-09-2025,CHE-005,Chennai,Petrol,101.68,101,0.68,6826,694067.68,77799.3,6,0,1,5,32,15.42410155,0,959,440,40197.67,7,12
01-09-2025,CHE-005,Chennai,Diesel,103.55,102.97,0.58,7313,757261.15,56711.43,84,0,0,4,42,8.857870733,0,841,331,63636.74,23,4
01-09-2025,CHE-005,Chennai,CNG,106.69,105.68,1.01,11822,1261289.18,134612.82,114,0,1,5,39,16.43692805,0,322,374,62258.4,7,0
30-09-2025,CHE-006,Chennai,Petrol,101.43,101.2,0.23,11174,1133378.82,68811.91,107,0,1,3,33,11.02398959,0,276,282,32196.42,14,9
30-09-2025,CHE-006,Chennai,Diesel,97.73,97.43,0.3,10753,1050890.69,76356.4,109,0,1,5,32,13.79878858,0,988,449,24374.24,24,9
30-09-2025,CHE-006,Chennai,CNG,98.64,97.87,0.77,5343,527033.52,30921.11,78,0,1,4,37,29.71132303,0,662,478,75601.98,9,11
29-09-2025,CHE-006,Chennai,Petrol,109.85,108.55,1.3,10224,1123106.4,59028.7,62,0,1,2,35,23.12811112,0,761,297,16275.53,16,8
29-09-2025,CHE-006,Chennai,Diesel,107.92,107.79,0.13,7543,814040.56,83631.97,22,1,1,4,37,27.60867627,0,769,519,87384.32,18,8
29-09-2025,CHE-006,Chennai,CNG,106.73,106.39,0.34,7444,794498.12,61757.62,139,0,1,4,34,22.23323391,0,450,455,44961.44,18,6
28-09-2025,CHE-006,Chennai,Petrol,95.68,95.55,0.13,14482,1385637.76,96881.36,157,0,0,5,33,15.28154411,0,287,135,16081.69,11,1
28-09-2025,CHE-006,Chennai,Diesel,97.47,96.46,1.01,9104,887366.88,66872.19,56,1,1,4,31,13.93199417,0,264,528,49358.34,8,8
28-09-2025,CHE-006,Chennai,CNG,109.94,109.42,0.52,14041,1543667.54,132706.99,10,0,1,4,44,21.01922402,0,696,353,35983.67,12,0
27-09-2025,CHE-006,Chennai,Petrol,104.81,104.38,0.43,5638,590918.78,44269.65,128,0,1,3,34,1.698876446,0,516,534,39996.6,17,10
27-09-2025,CHE-006,Chennai,Diesel,109.73,109.62,0.11,8563,939617.99,95195.21,57,1,0,2,38,29.96820595,0,380,420,52071.17,5,9
27-09-2025,CHE-006,Chennai,CNG,102.83,102.8,0.03,6927,712303.41,50380,114,0,0,3,39,5.456082973,0,812,517,73679.22,20,12
26-09-2025,CHE-006,Chennai,Petrol,104.85,104.04,0.81,7918,830202.3,80620.99,7,0,1,5,44,4.04465068,0,638,302,40739.63,29,12
26-09-2025,CHE-006,Chennai,Diesel,103.1,102.13,0.97,14226,1466700.6,118839.06,129,0,0,5,32,18.91623014,0,917,457,31412.53,21,10
26-09-2025,CHE-006,Chennai,CNG,102.14,101.47,0.67,5510,562791.4,29517.67,71,0,1,2,35,24.17050442,0,953,249,44397.41,20,7
25-09-2025,CHE-006,Chennai,Petrol,100.79,100.55,0.24,5577,562105.83,53609.04,116,0,1,5,31,0.242618747,0,307,386,34438.93,10,2
25-09-2025,CHE-006,Chennai,Diesel,98.82,98.78,0.04,9340,922978.8,83141.07,7,0,1,2,36,17.02759155,0,307,307,48928.8,18,13
25-09-2025,CHE-006,Chennai,CNG,98.16,97.95,0.21,12918,1268030.88,112071.29,44,0,0,5,31,17.80560356,0,389,395,32226.04,8,11
24-09-2025,CHE-006,Chennai,Petrol,104.68,104.44,0.24,6198,648806.64,37973.17,104,0,1,2,31,24.88734579,0,666,377,65393.28,12,13
24-09-2025,CHE-006,Chennai,Diesel,103.83,103.45,0.38,5481,569092.23,56155.5,122,0,1,5,40,16.07750356,0,258,403,38937.87,23,11
24-09-2025,CHE-006,Chennai,CNG,105.05,104.13,0.92,8884,933264.2,49376.3,101,0,1,3,30,27.72363052,0,832,268,35706.37,17,11
23-09-2025,CHE-006,Chennai,Petrol,105.76,105.17,0.59,5984,632867.84,66571.74,14,1,1,2,43,7.912160917,1,452,121,12558.96,13,13
23-09-2025,CHE-006,Chennai,Diesel,109.72,109.44,0.28,10255,1125178.6,128482.31,156,0,0,3,36,7.538645144,0,989,194,35551.67,16,2
23-09-2025,CHE-006,Chennai,CNG,100.04,99.1,0.94,7683,768607.32,76755.14,21,0,1,2,37,11.76645857,0,387,118,19771.6,10,1
22-09-2025,CHE-006,Chennai,Petrol,95.81,95.15,0.66,13263,1270728.03,76980.2,9,0,1,3,33,17.94654275,0,930,376,28559.88,28,12
22-09-2025,CHE-006,Chennai,Diesel,103.66,103.52,0.14,6266,649533.56,76066.62,176,0,1,5,33,5.592613373,0,327,336,47896.37,29,12
22-09-2025,CHE-006,Chennai,CNG,101.39,100.63,0.76,11195,1135061.05,113072.58,150,0,1,2,38,3.363474307,0,790,282,36662.83,18,3
21-09-2025,CHE-006,Chennai,Petrol,106.4,105.17,1.23,9783,1040911.2,110450.42,71,1,1,5,43,5.513363129,0,769,324,17923.31,9,8
21-09-2025,CHE-006,Chennai,Diesel,102.6,101.31,1.29,11834,1214168.4,133721.57,98,0,1,2,43,8.629212955,0,562,569,62956.13,6,3
21-09-2025,CHE-006,Chennai,CNG,107.11,106.86,0.25,7372,789614.92,47694.49,84,0,1,4,34,20.01967484,0,234,256,20049.45,18,0
20-09-2025,CHE-006,Chennai,Petrol,105.94,104.69,1.25,14090,1492694.6,91969.76,141,1,1,4,37,0.091032837,0,246,284,18751.52,7,6
20-09-2025,CHE-006,Chennai,Diesel,97.3,96.11,1.19,12335,1200195.5,87537.93,44,1,1,4,30,7.050731279,1,375,358,23676.69,25,3
20-09-2025,CHE-006,Chennai,CNG,108.91,108.79,0.12,8066,878468.06,45701.16,44,0,1,2,31,19.39951515,0,866,146,16140.9,6,10
19-09-2025,CHE-006,Chennai,Petrol,102.45,101.64,0.81,10109,1035667.05,119736.58,129,0,1,5,32,22.71485546,0,738,114,7472.31,26,11
19-09-2025,CHE-006,Chennai,Diesel,97.89,96.83,1.06,13030,1275506.7,77198.86,73,1,1,5,43,11.69294626,0,642,574,96698.81,6,10
19-09-2025,CHE-006,Chennai,CNG,96.17,94.81,1.36,6987,671939.79,66838.47,16,0,1,4,33,24.51589361,0,315,248,34981.2,27,7
18-09-2025,CHE-006,Chennai,Petrol,105.2,104.85,0.35,11772,1238414.4,139688.29,55,0,1,3,36,4.719449047,0,719,490,46212.49,19,8
18-09-2025,CHE-006,Chennai,Diesel,108.72,107.59,1.13,11665,1268218.8,150459.92,64,0,1,2,31,6.497870464,0,514,204,15299.64,27,14
18-09-2025,CHE-006,Chennai,CNG,101.3,100.36,0.94,7816,791760.8,83193.95,87,1,1,5,44,10.79959034,0,309,439,75751.62,8,4
17-09-2025,CHE-006,Chennai,Petrol,96.84,96.56,0.28,11947,1156947.48,103170,115,0,1,3,35,6.932187879,0,229,381,33488.36,22,14
17-09-2025,CHE-006,Chennai,Diesel,105.97,105.28,0.69,7385,782588.45,73352.79,53,0,1,5,38,22.78298237,0,591,356,47880.19,23,0
17-09-2025,CHE-006,Chennai,CNG,103.82,102.69,1.13,8464,878732.48,56012.76,58,0,1,3,33,20.80441892,0,380,540,98473.81,26,3
16-09-2025,CHE-006,Chennai,Petrol,100.56,100.08,0.48,11014,1107567.84,125935.57,126,0,1,5,37,11.5617208,0,720,165,25415.13,16,0
16-09-2025,CHE-006,Chennai,Diesel,99.11,99.07,0.04,8261,818747.71,53655.14,77,0,1,5,30,24.06313908,0,274,199,33222.29,25,12
16-09-2025,CHE-006,Chennai,CNG,97.17,95.98,1.19,8700,845379,71480.31,37,0,1,3,30,27.39969769,0,759,497,86178.42,25,8
15-09-2025,CHE-006,Chennai,Petrol,108.72,107.99,0.73,14975,1628082,138451.04,102,0,1,3,31,29.95488974,0,762,575,43795.33,25,10
15-09-2025,CHE-006,Chennai,Diesel,108.71,108.11,0.6,9317,1012851.07,85914.82,11,0,1,5,39,11.18876826,0,524,348,42204.25,13,0
15-09-2025,CHE-006,Chennai,CNG,95.78,95.36,0.42,7821,749095.38,44470.87,13,0,1,5,35,0.603678955,0,808,185,18198.7,16,6
14-09-2025,CHE-006,Chennai,Petrol,97.63,96.46,1.17,6914,675013.82,64357.7,109,0,1,4,31,10.72067356,0,723,332,58089.6,15,0
14-09-2025,CHE-006,Chennai,Diesel,99.38,98.4,0.98,8066,801599.08,43211.5,84,0,1,5,35,24.30648264,0,759,105,15265.05,19,5
14-09-2025,CHE-006,Chennai,CNG,99.42,99.37,0.05,7748,770306.16,83001.78,77,0,1,4,34,16.23607332,0,494,552,41828.7,12,10
13-09-2025,CHE-006,Chennai,Petrol,97.22,96.43,0.79,7006,681123.32,39857.38,113,0,1,4,33,8.257299299,0,935,316,34642.78,8,4
13-09-2025,CHE-006,Chennai,Diesel,107.37,106.99,0.38,12019,1290480.03,124668.51,87,0,1,4,31,1.631452655,0,624,403,75145.2,11,4
13-09-2025,CHE-006,Chennai,CNG,97.55,97.13,0.42,10713,1045053.15,82425.48,20,0,1,4,37,19.88875099,0,432,495,92600.34,12,5
12-09-2025,CHE-006,Chennai,Petrol,96.29,95.87,0.42,13095,1260917.55,128847.75,153,0,1,5,32,17.93001458,0,750,284,48578.46,5,6
12-09-2025,CHE-006,Chennai,Diesel,98.89,98.71,0.18,13268,1312072.52,146197.25,121,0,0,4,32,12.22542823,0,711,529,47015.88,7,1
12-09-2025,CHE-006,Chennai,CNG,95.83,95.81,0.02,9753,934629.99,59987.93,134,0,1,2,39,25.47004653,0,646,206,36862.18,7,13
11-09-2025,CHE-006,Chennai,Petrol,108.13,107.97,0.16,7731,835953.03,43591.15,86,0,1,4,33,1.058345003,0,971,586,33003.05,12,13
11-09-2025,CHE-006,Chennai,Diesel,103.87,103.38,0.49,10189,1058331.43,82915.16,143,1,0,5,35,27.15365557,0,323,211,11422.12,27,5
11-09-2025,CHE-006,Chennai,CNG,106.58,105.43,1.15,13132,1399608.56,126623.6,81,0,1,3,31,20.95466776,0,348,268,43035.57,24,7
10-09-2025,CHE-006,Chennai,Petrol,95.9,94.52,1.38,9342,895897.8,75734.74,168,0,1,3,32,22.29993088,0,342,376,50199.47,16,6
10-09-2025,CHE-006,Chennai,Diesel,105.15,103.83,1.32,11178,1175366.7,87225.64,19,0,1,2,31,2.248600326,0,613,183,27805.99,9,10
10-09-2025,CHE-006,Chennai,CNG,104.01,102.72,1.29,9471,985078.71,118058.4,147,0,1,3,43,26.83211168,0,246,184,16996.92,11,4
09-09-2025,CHE-006,Chennai,Petrol,108.98,108.11,0.87,13409,1461312.82,126683.15,87,0,0,3,31,29.68326024,0,777,515,44983.54,28,11
09-09-2025,CHE-006,Chennai,Diesel,105.11,104.36,0.75,12157,1277822.27,148111.33,97,0,0,3,39,12.26923182,0,366,152,10028.13,14,9
09-09-2025,CHE-006,Chennai,CNG,101.39,100.21,1.18,5851,593232.89,54236.35,17,0,1,5,37,27.70526081,0,788,125,22960.54,6,6
08-09-2025,CHE-006,Chennai,Petrol,99.99,99.67,0.32,11194,1119288.06,60179.09,86,0,1,5,31,17.08187178,0,703,475,56275.96,26,11
08-09-2025,CHE-006,Chennai,Diesel,104.86,103.96,0.9,7951,833741.86,92599.06,22,0,1,2,32,8.545552085,0,847,494,37561.88,24,11
08-09-2025,CHE-006,Chennai,CNG,96.38,95.04,1.34,13112,1263734.56,134438.65,164,0,1,2,31,11.64918423,1,610,119,23613.79,8,11
07-09-2025,CHE-006,Chennai,Petrol,106.1,106.05,0.05,8703,923388.3,59986.76,117,1,1,4,34,8.729454488,0,685,592,62469.31,7,1
07-09-2025,CHE-006,Chennai,Diesel,107.99,106.87,1.12,14331,1547604.69,107455.24,40,0,1,3,35,8.483421506,0,330,147,20162.26,16,6
07-09-2025,CHE-006,Chennai,CNG,95.21,94.02,1.19,12153,1157087.13,108962.4,60,0,1,5,37,12.80973998,0,986,290,25778.41,24,8
06-09-2025,CHE-006,Chennai,Petrol,97.25,96.36,0.89,9849,957815.25,72438.57,158,0,1,3,39,19.56059432,0,256,339,32235.4,13,0
06-09-2025,CHE-006,Chennai,Diesel,102.67,101.41,1.26,11574,1188302.58,120212.55,143,1,1,3,32,7.370093272,0,618,236,33817.65,18,6
06-09-2025,CHE-006,Chennai,CNG,106.4,104.93,1.47,5538,589243.2,42249.31,170,0,1,4,37,9.848649383,0,755,343,66009.89,8,7
05-09-2025,CHE-006,Chennai,Petrol,103.19,102.32,0.87,5692,587357.48,33845.03,108,0,1,4,42,23.84650514,0,275,179,15587.61,24,5
05-09-2025,CHE-006,Chennai,Diesel,98.96,97.54,1.42,14693,1454019.28,136053.18,7,0,0,3,43,25.29897173,1,244,152,24315.74,5,5
05-09-2025,CHE-006,Chennai,CNG,99.93,99.02,0.91,7985,797941.05,45390.73,167,0,0,2,41,7.911934741,1,237,331,57103.08,11,0
04-09-2025,CHE-006,Chennai,Petrol,104.7,104.64,0.06,11296,1182691.2,100821.49,62,0,1,4,34,21.86675034,0,467,220,15798.45,28,4
04-09-2025,CHE-006,Chennai,Diesel,104.12,103.8,0.32,7062,735295.44,62807.54,131,0,1,2,30,0.480970333,0,642,213,35531.47,22,0
04-09-2025,CHE-006,Chennai,CNG,108.46,107.17,1.29,5589,606182.94,71310.72,6,0,1,2,33,5.802557974,0,451,599,102245.43,17,3
03-09-2025,CHE-006,Chennai,Petrol,95.1,94.48,0.62,13301,1264925.1,105020.73,0,0,1,2,37,2.23790878,0,396,400,64220.45,8,3
03-09-2025,CHE-006,Chennai,Diesel,107.63,107.06,0.57,6369,685495.47,69996.38,174,0,1,5,35,16.08145188,0,332,568,81483.82,5,2
03-09-2025,CHE-006,Chennai,CNG,107.12,106.08,1.04,5988,641434.56,54017.19,150,0,0,2,36,16.83942061,0,999,570,107712.8,29,8
02-09-2025,CHE-006,Chennai,Petrol,105.76,105.26,0.5,9435,997845.6,118767.24,115,1,1,2,35,17.06140229,0,531,573,57620.63,12,10
02-09-2025,CHE-006,Chennai,Diesel,101.76,100.97,0.79,12906,1313314.56,71885.48,66,0,1,3,37,26.22298172,0,858,332,29490.08,18,5
02-09-2025,CHE-006,Chennai,CNG,96.54,96.51,0.03,8321,803309.34,80056.54,81,0,1,5,39,8.127505977,0,796,583,55975.93,11,5
01-09-2025,CHE-006,Chennai,Petrol,101.6,101.16,0.44,9775,993140,64953.21,96,0,1,5,32,7.930025609,0,724,256,30925.15,19,9
01-09-2025,CHE-006,Chennai,Diesel,109.81,109.63,0.18,14878,1633753.18,137671.26,18,0,0,3,41,12.92353956,1,292,553,83895.72,12,10
01-09-2025,CHE-006,Chennai,CNG,96.58,95.29,1.29,14964,1445223.12,173169.22,31,0,0,4,32,19.05590305,0,866,275,48206.11,15,14
30-09-2025,CHE-007,Chennai,Petrol,102.38,101.46,0.92,6863,702633.94,72590.26,177,0,1,3,37,7.418600437,0,768,289,46971.4,25,3
30-09-2025,CHE-007,Chennai,Diesel,95.04,94.12,0.92,12817,1218127.68,118557.42,171,0,1,5,41,23.13040838,0,891,109,8512.6,9,7
30-09-2025,CHE-007,Chennai,CNG,107.58,107.3,0.28,5015,539513.7,34351.37,114,0,1,4,35,6.352393908,0,804,407,46817.29,25,13
29-09-2025,CHE-007,Chennai,Petrol,98.62,97.51,1.11,13152,1297050.24,82974.11,28,0,1,4,32,10.80434918,0,956,450,38678.87,7,0
29-09-2025,CHE-007,Chennai,Diesel,98.35,97.39,0.96,7198,707923.3,66700.43,28,0,1,3,42,11.72234827,0,691,291,26599.5,13,3
29-09-2025,CHE-007,Chennai,CNG,98.62,97.17,1.45,9576,944385.12,95467.35,69,0,1,4,31,10.19515183,0,563,168,31070.68,6,10
28-09-2025,CHE-007,Chennai,Petrol,104.35,103.76,0.59,11265,1175502.75,99822.99,115,0,1,4,43,20.10609545,0,436,146,29094.99,21,0
28-09-2025,CHE-007,Chennai,Diesel,107.16,106.92,0.24,8233,882248.28,97607.32,167,0,1,5,34,20.33882258,0,741,584,102517.62,23,2
28-09-2025,CHE-007,Chennai,CNG,102.35,100.87,1.48,14066,1439655.1,125195.46,149,0,1,4,42,9.998405612,0,576,555,42741.61,22,6
27-09-2025,CHE-007,Chennai,Petrol,109.9,108.6,1.3,9937,1092076.3,110575.16,172,1,1,4,34,20.2520603,0,752,245,43992.57,28,4
27-09-2025,CHE-007,Chennai,Diesel,104.87,104.54,0.33,11815,1239039.05,97651.98,163,0,1,3,35,9.230938557,0,445,585,51207.71,14,8
27-09-2025,CHE-007,Chennai,CNG,105.15,104.66,0.49,11363,1194819.45,84796.04,107,0,1,4,36,29.97721741,1,947,593,96045.91,13,9
26-09-2025,CHE-007,Chennai,Petrol,105.38,104.83,0.55,10306,1086046.28,89308.31,41,0,1,3,32,27.86932789,0,991,278,40709.55,5,10
26-09-2025,CHE-007,Chennai,Diesel,97.72,97.67,0.05,12369,1208698.68,144041.95,34,0,1,2,34,5.875890145,0,346,511,51819.35,22,9
26-09-2025,CHE-007,Chennai,CNG,101.52,100.82,0.7,5075,515214,29602.11,65,1,1,5,32,18.36781023,0,875,281,30491.77,22,1
25-09-2025,CHE-007,Chennai,Petrol,109.14,108.51,0.63,9158,999504.12,91265.05,71,0,1,3,37,14.1252994,0,289,521,41807.5,23,13
25-09-2025,CHE-007,Chennai,Diesel,102.92,102.91,0.01,14713,1514261.96,87958.45,99,0,1,5,36,20.99969014,0,841,558,96944.26,9,6
25-09-2025,CHE-007,Chennai,CNG,103.42,102.82,0.6,9459,978249.78,109400.1,83,0,0,5,30,19.147719,0,564,489,88092.31,18,8
24-09-2025,CHE-007,Chennai,Petrol,98.62,98.14,0.48,8553,843496.86,47824.59,95,0,1,3,33,23.49751021,0,627,538,80565.58,14,8
24-09-2025,CHE-007,Chennai,Diesel,103.72,103.28,0.44,7044,730603.68,76213.96,15,0,1,2,43,8.18879066,0,207,382,74173.67,8,10
24-09-2025,CHE-007,Chennai,CNG,102.28,101.18,1.1,13555,1386405.4,93758.19,168,0,1,4,40,8.256676775,0,584,447,32388.92,26,1
23-09-2025,CHE-007,Chennai,Petrol,95.18,94.65,0.53,14920,1420085.6,136351.15,80,0,1,3,37,22.44900835,0,852,356,61010.27,29,9
23-09-2025,CHE-007,Chennai,Diesel,97.12,96.88,0.24,9193,892824.16,58770.53,29,0,1,4,37,29.89339252,0,354,531,34409.25,8,4
23-09-2025,CHE-007,Chennai,CNG,104.54,103.36,1.18,7412,774850.48,47912.45,177,0,1,3,41,8.28410663,0,479,560,74485.71,25,6
22-09-2025,CHE-007,Chennai,Petrol,100.51,100.42,0.09,11351,1140889.01,90617.14,44,0,1,3,43,17.71474601,0,843,278,42533.61,10,12
22-09-2025,CHE-007,Chennai,Diesel,99.65,99.63,0.02,6571,654800.15,69303.95,133,0,0,2,38,11.31552433,0,565,561,93270.28,11,4
22-09-2025,CHE-007,Chennai,CNG,102.91,101.56,1.35,6225,640614.75,64131.64,107,0,1,2,30,5.632700067,0,698,305,44126.62,14,6
21-09-2025,CHE-007,Chennai,Petrol,98.47,97.42,1.05,13021,1282177.87,120172.68,174,0,1,4,34,27.45438772,0,654,287,24443.09,27,13
21-09-2025,CHE-007,Chennai,Diesel,99.23,98.34,0.89,5635,559161.05,56884.69,35,0,1,4,30,6.56886375,0,767,422,67874.34,28,8
21-09-2025,CHE-007,Chennai,CNG,97.17,95.97,1.2,12009,1166914.53,94754.33,87,0,1,2,30,3.927297698,0,825,114,14893.59,26,9
20-09-2025,CHE-007,Chennai,Petrol,104.63,103.41,1.22,10951,1145803.13,85559.16,135,0,1,2,37,27.80276354,0,973,180,12445.16,12,5
20-09-2025,CHE-007,Chennai,Diesel,96.24,95.96,0.28,10128,974718.72,116644.24,61,1,0,5,34,27.83897076,0,775,381,43489.3,15,1
